Generation,ID,Pokemon,Abilities,BaseExperience,Height,Moves,HP,Attack,Defense,SpecialAttack,SpecialDefense,Speed
Generation.I,88,Grimer,"stench, sticky-hold, poison-touch (Hidden)",65,9,"pound, fire-punch, ice-punch, thunder-punch, body-slam, disable, flamethrower, strength, mega-drain, thunderbolt, thunder, dig, toxic, rage, mimic, screech, double-team, harden, minimize, haze, bide, self-destruct, lick, sludge, fire-blast, poison-gas, acid-armor, explosion, rest, rock-slide, substitute, thief, snore, curse, protect, scary-face, sludge-bomb, mud-slap, zap-cannon, giga-drain, endure, swagger, mean-look, attract, sleep-talk, return, frustration, pain-split, dynamic-punch, hidden-power, rain-dance, sunny-day, shadow-ball, stockpile, spit-up, swallow, torment, memento, facade, taunt, imprison, secret-power, rock-tomb, shadow-punch, shock-wave, natural-gift, payback, fling, poison-jab, shadow-sneak, mud-bomb, gunk-shot, captivate, venoshock, sludge-wave, acid-spray, round, incinerate, belch, confide, infestation, power-up-punch",80,80,50,40,50,80
Generation.I,89,Muk,"stench, sticky-hold, poison-touch (Hidden)",175,12,"pound, fire-punch, ice-punch, thunder-punch, body-slam, disable, flamethrower, hyper-beam, strength, mega-drain, thunderbolt, thunder, dig, toxic, rage, mimic, screech, double-team, harden, minimize, bide, self-destruct, sludge, fire-blast, poison-gas, acid-armor, explosion, rest, rock-slide, substitute, thief, snore, curse, protect, sludge-bomb, mud-slap, zap-cannon, giga-drain, endure, swagger, attract, sleep-talk, return, frustration, pain-split, dynamic-punch, hidden-power, rain-dance, sunny-day, shadow-ball, rock-smash, torment, memento, facade, focus-punch, taunt, brick-break, secret-power, rock-tomb, block, shock-wave, natural-gift, payback, fling, poison-jab, dark-pulse, focus-blast, giga-impact, mud-bomb, gunk-shot, captivate, venoshock, sludge-wave, round, incinerate, belch, confide, venom-drench, infestation, power-up-punch",105,105,75,65,100,105
Generation.I,90,Shellder,"shell-armor, skill-link, overcoat (Hidden)",61,3,"tackle, take-down, double-edge, twineedle, leer, supersonic, water-gun, hydro-pump, surf, ice-beam, blizzard, bubble-beam, aurora-beam, toxic, rage, teleport, mimic, screech, double-team, withdraw, barrier, reflect, bide, self-destruct, clamp, swift, explosion, rest, tri-attack, substitute, snore, curse, protect, icy-wind, endure, swagger, attract, sleep-talk, return, frustration, rapid-spin, hidden-power, rain-dance, whirlpool, hail, facade, secret-power, dive, icicle-spear, iron-defense, mud-shot, rock-blast, water-pulse, brine, natural-gift, payback, aqua-ring, avalanche, ice-shard, captivate, round, shell-smash, razor-shell, confide",30,65,100,45,25,30
Generation.I,91,Cloyster,"shell-armor, skill-link, overcoat (Hidden)",184,15,"take-down, double-edge, supersonic, water-gun, hydro-pump, surf, ice-beam, blizzard, bubble-beam, aurora-beam, hyper-beam, toxic, rage, teleport, mimic, double-team, withdraw, reflect, bide, self-destruct, clamp, swift, spike-cannon, explosion, rest, tri-attack, substitute, snore, curse, protect, spikes, icy-wind, endure, swagger, attract, sleep-talk, return, frustration, hidden-power, rain-dance, whirlpool, hail, torment, facade, secret-power, dive, signal-beam, iron-defense, water-pulse, brine, natural-gift, payback, toxic-spikes, poison-jab, giga-impact, avalanche, captivate, round, shell-smash, frost-breath, icicle-crash, confide, smart-strike",50,95,180,85,45,50
Generation.I,92,Gastly,levitate,62,13,"fire-punch, ice-punch, thunder-punch, disable, mega-drain, thunderbolt, thunder, toxic, psychic, hypnosis, rage, night-shade, mimic, double-team, confuse-ray, haze, bide, self-destruct, lick, smog, dream-eater, psywave, explosion, rest, substitute, thief, nightmare, snore, curse, spite, protect, scary-face, sludge-bomb, zap-cannon, destiny-bond, perish-song, icy-wind, giga-drain, endure, swagger, mean-look, attract, sleep-talk, return, frustration, pain-split, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, uproar, torment, will-o-wisp, facade, taunt, trick, knock-off, skill-swap, grudge, snatch, secret-power, astonish, natural-gift, payback, embargo, sucker-punch, dark-pulse, energy-ball, trick-room, captivate, ominous-wind, wonder-room, venoshock, telekinesis, foul-play, round, clear-smog, hex, reflect-type, confide, dazzling-gleam, infestation",30,35,30,100,35,30
Generation.I,93,Haunter,levitate,142,16,"fire-punch, ice-punch, thunder-punch, mega-drain, thunderbolt, thunder, toxic, psychic, hypnosis, rage, night-shade, mimic, double-team, confuse-ray, bide, self-destruct, lick, dream-eater, psywave, explosion, rest, substitute, thief, nightmare, snore, curse, spite, protect, sludge-bomb, zap-cannon, destiny-bond, icy-wind, giga-drain, endure, swagger, mean-look, attract, sleep-talk, return, frustration, pain-split, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, uproar, torment, will-o-wisp, facade, taunt, trick, knock-off, skill-swap, snatch, secret-power, shadow-punch, natural-gift, payback, embargo, fling, sucker-punch, poison-jab, dark-pulse, energy-ball, shadow-claw, trick-room, captivate, ominous-wind, wonder-room, venoshock, telekinesis, foul-play, round, hex, confide, dazzling-gleam, infestation",45,50,45,115,55,45
Generation.I,94,Gengar,cursed-body,225,15,"mega-punch, fire-punch, ice-punch, thunder-punch, mega-kick, headbutt, body-slam, take-down, double-edge, hyper-beam, submission, counter, seismic-toss, strength, mega-drain, thunderbolt, thunder, toxic, psychic, hypnosis, rage, night-shade, mimic, double-team, confuse-ray, bide, metronome, self-destruct, lick, skull-bash, dream-eater, psywave, explosion, rest, substitute, thief, nightmare, snore, curse, spite, protect, sludge-bomb, zap-cannon, destiny-bond, icy-wind, giga-drain, endure, swagger, mean-look, attract, sleep-talk, return, frustration, pain-split, dynamic-punch, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, rock-smash, uproar, torment, will-o-wisp, facade, focus-punch, taunt, trick, role-play, brick-break, knock-off, skill-swap, snatch, secret-power, shadow-punch, natural-gift, payback, embargo, fling, sucker-punch, poison-jab, dark-pulse, drain-punch, focus-blast, energy-ball, giga-impact, shadow-claw, trick-room, captivate, ominous-wind, wonder-room, venoshock, telekinesis, foul-play, round, hex, confide, dazzling-gleam, infestation, power-up-punch",60,65,60,130,75,60
Generation.I,95,Onix,"rock-head, sturdy, weak-armor (Hidden)",77,88,"bind, slam, headbutt, tackle, body-slam, take-down, double-edge, roar, strength, rock-throw, earthquake, fissure, dig, toxic, rage, mimic, screech, double-team, harden, defense-curl, bide, self-destruct, skull-bash, explosion, rest, rock-slide, substitute, snore, curse, flail, protect, mud-slap, sandstorm, endure, rollout, swagger, attract, sleep-talk, return, frustration, dragon-breath, iron-tail, hidden-power, twister, sunny-day, psych-up, ancient-power, rock-smash, torment, facade, nature-power, taunt, secret-power, mud-sport, rock-tomb, sand-tomb, block, rock-blast, gyro-ball, natural-gift, payback, rock-polish, dragon-pulse, earth-power, flash-cannon, rock-climb, iron-head, stone-edge, captivate, stealth-rock, wide-guard, smack-down, heavy-slam, round, bulldoze, dragon-tail, rototiller, confide, brutal-swing",35,45,160,30,45,35
Generation.I,96,Drowzee,"insomnia, forewarn, inner-focus (Hidden)",66,10,"pound, mega-punch, fire-punch, ice-punch, thunder-punch, mega-kick, headbutt, body-slam, take-down, double-edge, disable, psybeam, submission, low-kick, counter, seismic-toss, thunder-wave, toxic, confusion, psychic, hypnosis, meditate, rage, teleport, mimic, double-team, barrier, light-screen, reflect, bide, metronome, skull-bash, dream-eater, poison-gas, flash, psywave, rest, tri-attack, substitute, thief, nightmare, snore, curse, protect, zap-cannon, endure, swagger, attract, sleep-talk, return, frustration, safeguard, dynamic-punch, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, future-sight, torment, flatter, facade, focus-punch, taunt, trick, role-play, assist, magic-coat, recycle, brick-break, skill-swap, snatch, secret-power, signal-beam, calm-mind, wake-up-slap, natural-gift, fling, guard-swap, drain-punch, nasty-plot, psycho-cut, zen-headbutt, trick-room, captivate, grass-knot, power-split, psyshock, telekinesis, magic-room, synchronoise, low-sweep, foul-play, round, confide, dazzling-gleam, power-up-punch, psychic-terrain",60,48,45,43,90,60
Generation.I,97,Hypno,"insomnia, forewarn, inner-focus (Hidden)",169,16,"pound, mega-punch, fire-punch, ice-punch, thunder-punch, mega-kick, headbutt, body-slam, take-down, double-edge, disable, psybeam, hyper-beam, submission, low-kick, counter, seismic-toss, thunder-wave, toxic, confusion, psychic, hypnosis, meditate, rage, teleport, mimic, double-team, light-screen, reflect, bide, metronome, skull-bash, dream-eater, poison-gas, flash, psywave, rest, tri-attack, substitute, thief, nightmare, snore, curse, protect, zap-cannon, endure, swagger, attract, sleep-talk, return, frustration, safeguard, dynamic-punch, hidden-power, rain-dance, sunny-day, psych-up, shadow-ball, future-sight, torment, facade, focus-punch, taunt, trick, role-play, magic-coat, recycle, brick-break, skill-swap, snatch, secret-power, signal-beam, calm-mind, wake-up-slap, natural-gift, fling, drain-punch, focus-blast, switcheroo, giga-impact, nasty-plot, zen-headbutt, trick-room, captivate, grass-knot, psyshock, telekinesis, magic-room, synchronoise, low-sweep, foul-play, round, confide, dazzling-gleam, power-up-punch",85,73,70,73,115,85
Generation.I,98,Krabby,"hyper-cutter, shell-armor, sheer-force (Hidden)",65,4,"vice-grip, guillotine, swords-dance, cut, slam, stomp, body-slam, take-down, double-edge, leer, water-gun, surf, ice-beam, blizzard, bubble-beam, strength, dig, toxic, agility, rage, mimic, double-team, harden, haze, bide, amnesia, bubble, crabhammer, rest, rock-slide, substitute, thief, snore, curse, flail, protect, mud-slap, icy-wind, endure, false-swipe, swagger, fury-cutter, attract, sleep-talk, return, frustration, metal-claw, hidden-power, rain-dance, ancient-power, rock-smash, whirlpool, hail, facade, superpower, brick-break, knock-off, secret-power, dive, mud-sport, rock-tomb, tickle, iron-defense, mud-shot, water-pulse, brine, natural-gift, fling, x-scissor, captivate, hone-claws, round, chip-away, ally-switch, scald, confide",30,105,90,25,25,30
Generation.I,99,Kingler,"hyper-cutter, shell-armor, sheer-force (Hidden)",166,13,"vice-grip, guillotine, swords-dance, cut, slam, stomp, body-slam, take-down, double-edge, leer, water-gun, surf, ice-beam, blizzard, bubble-beam, hyper-beam, strength, dig, toxic, rage, mimic, double-team, harden, bide, bubble, crabhammer, rest, rock-slide, substitute, thief, snore, curse, flail, protect, mud-slap, icy-wind, endure, false-swipe, swagger, fury-cutter, attract, sleep-talk, return, frustration, metal-claw, hidden-power, rain-dance, ancient-power, rock-smash, whirlpool, hail, facade, superpower, brick-break, knock-off, secret-power, dive, mud-sport, rock-tomb, iron-defense, mud-shot, water-pulse, brine, natural-gift, fling, x-scissor, giga-impact, captivate, hone-claws, wide-guard, round, scald, quash, confide",55,130,115,50,50,55
Generation.I,100,Voltorb,"soundproof, static, aftermath (Hidden)",66,5,"headbutt, tackle, take-down, sonic-boom, thunderbolt, thunder-wave, thunder, toxic, rage, teleport, mimic, screech, double-team, light-screen, reflect, bide, self-destruct, swift, flash, explosion, rest, substitute, thief, snore, curse, protect, zap-cannon, endure, rollout, swagger, spark, sleep-talk, return, frustration, hidden-power, rain-dance, mirror-coat, torment, facade, charge, taunt, magic-coat, secret-power, signal-beam, shock-wave, gyro-ball, natural-gift, sucker-punch, magnet-rise, discharge, charge-beam, electro-ball, foul-play, round, volt-switch, wild-charge, confide, eerie-impulse",40,30,50,55,55,40
Generation.I,101,Electrode,"soundproof, static, aftermath (Hidden)",172,12,"headbutt, tackle, take-down, sonic-boom, hyper-beam, thunderbolt, thunder-wave, thunder, toxic, rage, teleport, mimic, screech, double-team, light-screen, reflect, bide, self-destruct, swift, skull-bash, flash, explosion, rest, substitute, thief, snore, curse, protect, zap-cannon, endure, rollout, swagger, spark, sleep-talk, return, frustration, hidden-power, rain-dance, mirror-coat, torment, facade, charge, taunt, magic-coat, secret-power, signal-beam, shock-wave, gyro-ball, natural-gift, sucker-punch, magnet-rise, giga-impact, discharge, charge-beam, electro-ball, foul-play, round, volt-switch, wild-charge, confide, eerie-impulse, magnetic-flux",60,50,70,80,80,60
Generation.I,102,Exeggcute,"chlorophyll, harvest (Hidden)",65,4,"swords-dance, take-down, double-edge, strength, mega-drain, leech-seed, solar-beam, poison-powder, stun-spore, sleep-powder, toxic, confusion, psychic, hypnosis, rage, teleport, mimic, double-team, light-screen, reflect, bide, self-destruct, egg-bomb, dream-eater, barrage, flash, psywave, explosion, rest, substitute, thief, nightmare, snore, curse, protect, sludge-bomb, giga-drain, endure, rollout, swagger, attract, sleep-talk, return, frustration, synthesis, moonlight, hidden-power, sunny-day, psych-up, ancient-power, uproar, facade, nature-power, ingrain, skill-swap, secret-power, extrasensory, bullet-seed, block, gravity, natural-gift, lucky-chant, power-swap, worry-seed, seed-bomb, energy-ball, trick-room, leaf-storm, captivate, grass-knot, telekinesis, round, bestow, grassy-terrain, confide, infestation",60,40,80,60,45,60
Generation.I,103,Exeggutor,"chlorophyll, harvest (Hidden)",186,20,"swords-dance, stomp, headbutt, take-down, double-edge, hyper-beam, low-kick, strength, mega-drain, solar-beam, toxic, confusion, psychic, hypnosis, rage, teleport, mimic, double-team, light-screen, reflect, bide, self-destruct, egg-bomb, dream-eater, barrage, flash, psywave, explosion, rest, substitute, thief, nightmare, snore, curse, protect, sludge-bomb, giga-drain, endure, rollout, swagger, attract, sleep-talk, return, frustration, synthesis, hidden-power, sunny-day, psych-up, ancient-power, facade, nature-power, skill-swap, secret-power, bullet-seed, block, gravity, natural-gift, worry-seed, seed-bomb, energy-ball, giga-impact, zen-headbutt, trick-room, leaf-storm, captivate, grass-knot, wood-hammer, psyshock, telekinesis, round, confide, infestation",95,95,85,125,75,95
Generation.I,104,Cubone,"rock-head, lightning-rod, battle-armor (Hidden)",64,4,"mega-punch, fire-punch, thunder-punch, swords-dance, double-kick, mega-kick, headbutt, body-slam, take-down, thrash, double-edge, tail-whip, leer, growl, flamethrower, water-gun, ice-beam, blizzard, bubble-beam, submission, low-kick, counter, seismic-toss, strength, earthquake, fissure, dig, toxic, rage, mimic, screech, double-team, focus-energy, bide, bone-club, fire-blast, skull-bash, bonemerang, rest, rock-slide, substitute, thief, snore, curse, protect, belly-drum, mud-slap, perish-song, icy-wind, detect, bone-rush, sandstorm, endure, false-swipe, swagger, fury-cutter, attract, sleep-talk, return, frustration, dynamic-punch, iron-tail, hidden-power, sunny-day, ancient-power, rock-smash, uproar, facade, focus-punch, brick-break, knock-off, endeavor, secret-power, rock-tomb, aerial-ace, iron-defense, natural-gift, fling, earth-power, rock-climb, iron-head, captivate, stealth-rock, smack-down, round, echoed-voice, chip-away, incinerate, retaliate, bulldoze, confide, power-up-punch, brutal-swing, stomping-tantrum",50,50,95,40,50,50
